rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,coordinate_frame,type_mask,position,x,y,z,velocity,x,y,z,acceleration_or_force,x,y,z,yaw,yaw_rate
1536033276533852287,,1544,,1536033276,519241664,'',1,0,,1.13023376465,-0.499801903963,0.440977811813,,-2.50283885002,-0.785376966,-0.0181524958462,,-1.6245098114,-1.1121622324,6.51626062393,0.00905521307141,0.0
1536033276632626937,,1545,,1536033276,619229376,'',1,0,,1.05600368977,-0.428670912981,0.44067054987,,-2.25803256035,-1.222828269,-0.0181524958462,,-1.32112395763,-1.33000290394,6.55204868317,0.00905521307141,0.0
1536033276722425932,,1546,,1536033276,719226816,'',1,0,,0.962882399559,-0.373862802982,0.440470546484,,-2.00015163422,-1.64923298359,-0.0181524958462,,-1.0124720335,-1.5492759943,6.54590272903,0.00905521307141,0.0
1536033276822196689,,1547,,1536033276,819227840,'',1,0,,0.854764461517,-0.336838006973,0.44200104475,,-1.68792414665,-2.04010915756,-0.0181524958462,,-0.715118169785,-1.71718895435,6.52862691879,0.00905521307141,0.0
1536033276943879784,,1548,,1536033276,919227584,'',1,0,,0.734069287777,-0.320867836475,0.445543318987,,-1.00350320339,-0.0134905064479,-0.0181524958462,,-0.104594126344,0.227498456836,6.53445911407,0.00905521307141,0.0
1536033277043960501,,1549,,1536033277,15227584,'',1,0,,0.613736510277,-0.322897851467,0.443334043026,,-0.0364505946636,-0.000490020320285,-0.0181524958462,,0.692354440689,0.27350372076,6.74544334412,0.00905521307141,0.0
1536033277122511168,,1550,,1536033277,116224000,'',1,0,,0.494729697704,-0.335950374603,0.438548564911,,2.22303959345e-18,-4.47493572038e-34,-0.0181524958462,,0.574937582016,0.202419310808,6.65873861313,0.00905521307141,0.0
1536033277222882057,,1551,,1536033277,215216832,'',1,0,,0.397414386272,-0.350323736668,0.440728217363,,2.22303959345e-18,-4.47493572038e-34,-0.0181524958462,,0.362002968788,0.108760483563,6.56565761566,0.00905521307141,0.0
1536033277322527485,,1552,,1536033277,316222464,'',1,0,,0.281679451466,-0.368760317564,0.44711586833,,-0.0294604916126,-0.00532085448503,-0.0181524958462,,0.260201245546,0.082413867116,6.54620218277,0.00905521307141,0.0
1536033277423115731,,1553,,1536033277,415222464,'',1,0,,0.281679451466,-0.368760317564,0.452808827162,,0.0476588830352,0.00800853222609,-0.0181524958462,,0.302593022585,0.0947954729199,6.56001329422,0.00905521307141,0.0
1536033277532418760,,1554,,1536033277,520219392,'',1,0,,0.281679451466,-0.368760317564,0.456623524427,,0.124989084899,0.0241706687957,-0.0181524958462,,0.349158018827,0.138059407473,6.55143213272,0.00905521307141,0.0
1536033277650042723,,1555,,1536033277,616228608,'',1,0,,0.281679451466,-0.368760317564,0.457620322704,,0.188564732671,0.0404940992594,-0.0181524958462,,0.350587964058,0.156500399113,6.5586643219,0.00905521307141,0.0
1536033277723209364,,1556,,1536033277,720228608,'',1,0,,0.281679451466,-0.368760317564,0.455840349197,,0.247427612543,0.0587650425732,-0.0181524958462,,0.325603216887,0.179802387953,6.54022502899,0.00905521307141,0.0
1536033277846314005,,1557,,1536033277,816228608,'',1,0,,0.281679451466,-0.368760317564,0.452520787716,,0.291333675385,0.0750789567828,-0.0181524958462,,0.302966237068,0.187994614244,6.53933858871,0.00905521307141,0.0
1536033277932770354,,1558,,1536033277,920228608,'',1,0,,0.281679451466,-0.368760317564,0.448200017214,,0.327363103628,0.0909511223435,-0.0181524958462,,0.27567127347,0.180707678199,6.55339717865,0.00905521307141,0.0
1536033278032265340,,1559,,1536033278,16228608,'',1,0,,0.281679451466,-0.368760317564,0.444965273142,,0.349245399237,0.10286834836,-0.0181524958462,,0.225126504898,0.179749667645,6.52174854279,0.00905521307141,0.0
1536033278132355632,,1560,,1536033278,118223744,'',1,0,,0.281679451466,-0.368760317564,0.442831069231,,0.363510221243,0.113627441227,-0.0181524958462,,0.198754742742,0.192872449756,6.48365306854,0.00905521307141,0.0
1536033278223985749,,1561,,1536033278,217228352,'',1,0,,0.281679451466,-0.368760317564,0.441551506519,,0.371325463057,0.122938193381,-0.0181524958462,,0.185897767544,0.194032490253,6.49034404755,0.00905521307141,0.0
1536033278322192605,,1562,,1536033278,317233728,'',1,0,,0.281679451466,-0.368760317564,0.440572082996,,0.374049931765,0.131014704704,-0.0181524958462,,0.153667077422,0.186715900898,6.4919462204,0.00905521307141,0.0
1536033278445091564,,1563,,1536033278,417233728,'',1,0,,0.281679451466,-0.368760317564,0.44024297595,,0.37223303318,0.13725964725,-0.0181524958462,,0.112694524229,0.188843920827,6.48537635803,0.00905521307141,0.0
1536033278522109982,,1564,,1536033278,514233728,'',1,0,,0.281679451466,-0.368760317564,0.440586358309,,0.366631597281,0.141988515854,-0.0181524958462,,0.103689216077,0.184029251337,6.48847484589,0.00905521307141,0.0
1536033278631993417,,1565,,1536033278,619236800,'',1,0,,0.281679451466,-0.368760317564,0.441372871399,,0.356979072094,0.146354541183,-0.0181524958462,,0.0799739286304,0.195351019502,6.49731397629,0.00905521307141,0.0
1536033278722247590,,1566,,1536033278,715236800,'',1,0,,0.281679451466,-0.368760317564,0.442052215338,,0.344905942678,0.149941697717,-0.0181524958462,,0.043618761003,0.199182406068,6.49200963974,0.00905521307141,0.0
1536033278822545564,,1567,,1536033278,818236800,'',1,0,,0.281679451466,-0.368760317564,0.443434566259,,0.329024076462,0.152819514275,-0.0181524958462,,0.0199995804578,0.188829064369,6.49399852753,0.00905521307141,0.0
1536033278922356622,,1568,,1536033278,918236800,'',1,0,,0.281679451466,-0.368760317564,0.445110857487,,0.311575770378,0.154547080398,-0.0205719154328,,-0.002662679879,0.186944529414,6.47185230255,0.00905521307141,0.0
1536033279022930430,,1569,,1536033279,19236800,'',1,0,,0.281679451466,-0.368760317564,0.446745276451,,0.292649656534,0.155022546649,-0.0298037473112,,-0.0171760581434,0.17314428091,6.47161006927,0.00905521307141,0.0
1536033279144232400,,1570,,1536033279,119235776,'',1,0,,0.281679451466,-0.368760317564,0.447993308306,,0.273110330105,0.154346734285,-0.0298638809472,,-0.0376651883125,0.178343445063,6.47402667999,0.00905521307141,0.0
1536033279242625025,,1571,,1536033279,219241664,'',1,0,,0.281679451466,-0.368760317564,0.448725134134,,0.253305763006,0.152527287602,-0.0298636164516,,-0.0475883036852,0.159543499351,6.51383447647,0.00905521307141,0.0
1536033279332467109,,1572,,1536033279,315246272,'',1,0,,0.281679451466,-0.368760317564,0.448785364628,,0.234105229378,0.149990394711,-0.209955215454,,-0.0712326616049,0.15624986589,6.1805934906,0.00905521307141,0.0
1536033279422273979,,1573,,1536033279,419247040,'',1,0,,0.281679451466,-0.368760317564,0.443904072046,,0.21323864162,0.146326854825,-0.217155978084,,-0.0831122472882,0.129430502653,6.29110050201,0.00905521307141,0.0
1536033279522416511,,1574,,1536033279,519254720,'',1,0,,0.281679451466,-0.368760317564,0.434294492006,,0.192845910788,0.141446843743,-0.26690518856,,-0.119572684169,0.116283863783,6.25430440903,0.00905521307141,0.0
1536033279622424525,,1575,,1536033279,615261120,'',1,0,,0.281679451466,-0.368760317564,0.422062009573,,0.172863915563,0.135011702776,-0.302784562111,,-0.139273121953,0.0939759239554,6.25520372391,0.00905521307141,0.0
1536033279732940482,,1576,,1536033279,719265472,'',1,0,,0.281679451466,-0.368760317564,0.404614806175,,0.151555359364,0.126335039735,-0.299225479364,,-0.146706879139,0.0851348489523,6.32845830917,0.00905521307141,0.0
1536033279822430042,,1577,,1536033279,815264192,'',1,0,,0.281679451466,-0.368760317564,0.386058360338,,0.132363781333,0.116768740118,-0.299224436283,,-0.151069998741,0.054261598736,6.36554145813,0.00905521307141,0.0
1536033279922521859,,1578,,1536033279,916268288,'',1,0,,0.281679451466,-0.368760317564,0.365839928389,,0.113566033542,0.105605661869,-0.299224436283,,-0.16744838655,0.0484149456024,6.36401796341,0.00905521307141,0.0
1536033280033254185,,1579,,1536033280,15276480,'',1,0,,0.281679451466,-0.368760317564,0.345370650291,,0.0957596376538,0.0932101234794,-0.284210145473,,-0.165246382356,0.0215283930302,6.38210391998,0.00905521307141,0.0
1536033280133009829,,1580,,1536033280,116276480,'',1,0,,0.281679451466,-0.368760317564,0.326141476631,,0.0793962180614,0.0797839686275,-0.0986264497042,,-0.16806794703,0.00277330516838,6.66751623154,0.00905521307141,0.0
1536033280233593900,,1581,,1536033280,216275712,'',1,0,,0.281679451466,-0.368760317564,0.312764674425,,0.0648185759783,0.0654474273324,-0.100132726133,,-0.149272784591,-0.0218715667725,6.5235209465,0.00905521307141,0.0
1536033280323423096,,1582,,1536033280,317283136,'',1,0,,0.281679451466,-0.368760317564,0.305439889431,,0.0526639744639,0.0502014197409,-0.10013139993,,-0.140075966716,-0.0419305637479,6.45045185089,0.00905521307141,0.0
1536033280453035386,,1583,,1536033280,416279040,'',1,0,,0.281679451466,-0.368760317564,0.299921393394,,0.0424483045936,0.0339290909469,-0.10013139993,,-0.126027613878,-0.0625250637531,6.42464208603,0.00905521307141,0.0
1536033280523361373,,1584,,1536033280,520279040,'',1,0,,0.281679451466,-0.368760317564,0.295767694712,,0.0338004976511,0.0163909271359,-0.112726524472,,-0.128201827407,-0.0710022225976,6.34832763672,0.00905521307141,0.0
1536033280634137001,,1585,,1536033280,617279040,'',1,0,,0.281679451466,-0.368760317564,0.292275935411,,0.0280221477151,0.000884048640728,-0.111842788756,,-0.127229452133,-0.0912554338574,6.38547039032,0.00905521307141,0.0
1536033280721877154,,1586,,1536033280,718279040,'',1,0,,0.281679451466,-0.368760317564,0.289235472679,,0.0237518455833,-0.0147748943418,-0.111843049526,,-0.11777715385,-0.0956447124481,6.35226202011,0.00905521307141,0.0
1536033280834084765,,1587,,1536033280,817279040,'',1,0,,0.281679451466,-0.368760317564,0.287001460791,,0.0213834438473,-0.0298169422895,-0.111843049526,,-0.103993557394,-0.103613421321,6.3559217453,0.00905521307141,0.0
1536033280922198943,,1588,,1536033280,918274688,'',1,0,,0.281679451466,-0.368760317564,0.284997165203,,0.0205603521317,-0.0447979792953,-0.111843049526,,-0.0869740843773,-0.121323727071,6.34193706512,0.00905521307141,0.0
1536033281023059323,,1589,,1536033281,17279040,'',1,0,,0.281679451466,-0.368760317564,0.283955067396,,0.0208256654441,-0.0596328675747,-0.11757542938,,-0.0788396298885,-0.131344020367,6.32117938995,0.00905521307141,0.0
1536033281122189797,,1590,,1536033281,118276992,'',1,0,,0.258728563786,-0.290636211634,0.283660918474,,0.250483781099,0.00226824614219,-0.111836694181,,0.116770431399,-0.0754458084702,6.32033920288,0.00905521307141,0.0
1536033281221875676,,1591,,1536033281,219274432,'',1,0,,0.257442951202,-0.275992870331,0.282466679811,,0.713629543781,0.00646224385127,-0.11757542938,,0.516361296177,-0.0688308924437,6.3333106041,0.00905521307141,0.0
1536033281322702117,,1592,,1536033281,318273920,'',1,0,,0.258375972509,-0.262019842863,0.280895292759,,0.927399098873,0.00839802529663,-0.111836694181,,0.646983265877,-0.0706793293357,6.34395074844,0.00905521307141,0.0
1536033281434398574,,1593,,1536033281,419273920,'',1,0,,0.26566940546,-0.248105332255,0.281527191401,,1.0149576664,0.00919090956449,-0.111843049526,,0.632119238377,-0.0826452895999,6.27974033356,0.00905521307141,0.0
1536033281522546016,,1594,,1536033281,514275712,'',1,0,,0.281279861927,-0.23477691412,0.284317433834,,1.03662514687,0.00938711874187,-0.111843049526,,0.58249348402,-0.0908393412828,6.27423429489,0.00905521307141,0.0
1536033281622856615,,1595,,1536033281,619279808,'',1,0,,0.308650493622,-0.220327585936,0.288451224566,,0.941614747047,0.00852675456554,-0.111843049526,,0.424985706806,-0.0816750228405,6.25785064697,0.00905521307141,0.0
1536033281722376739,,1596,,1536033281,719275968,'',1,0,,0.34418746829,-0.207296669483,0.292093634605,,0.893639564514,0.00809231773019,-0.111843049526,,0.309335917234,-0.0799066647887,6.25683927536,0.00905521307141,0.0
1536033281831592103,,1597,,1536033281,820278016,'',1,0,,0.387506574392,-0.195030853152,0.294360876083,,0.893433749676,0.00809045415372,-0.111843049526,,0.282936751842,-0.0742602273822,6.28143548965,0.00905521307141,0.0
1536033281922004606,,1598,,1536033281,919277504,'',1,0,,0.437320649624,-0.183535680175,0.294515371323,,0.952648043633,0.00862666685134,-0.111843049526,,0.299060165882,-0.0729317590594,6.29986715317,0.00905521307141,0.0
1536033282032608653,,1599,,1536033282,19276480,'',1,0,,0.493233919144,-0.172478362918,0.293315768242,,1.03836607933,0.00940288323909,-0.111843049526,,0.34813284874,-0.0707757025957,6.30289983749,0.00905521307141,0.0
1536033282132007360,,1600,,1536033282,115272128,'',1,0,,0.552479922771,-0.162089809775,0.291396766901,,1.32839822769,0.0120292594656,-0.111843049526,,0.563301026821,-0.0713890120387,6.30437421799,0.00905521307141,0.0
1536033282223662666,,1601,,1536033282,219272128,'',1,0,,0.623313546181,-0.151112213731,0.288518488407,,1.32296919823,0.0119800949469,-0.111843049526,,0.501302957535,-0.0779101625085,6.29490756989,0.00905521307141,0.0
1536033282332797490,,1602,,1536033282,316270080,'',1,0,,0.695337593555,-0.14110635221,0.286603301764,,1.26851439476,0.0114869810641,-0.111843049526,,0.392528086901,-0.0766750052571,6.28711414337,0.00905521307141,0.0
1536033282421746045,,1603,,1536033282,415270080,'',1,0,,0.776704132557,-0.130823150277,0.285509973764,,1.15944957733,0.010499348864,-0.111843049526,,0.240377157927,-0.0750352963805,6.28098487854,0.00905521307141,0.0
1536033282522271951,,1604,,1536033282,516273664,'',1,0,,0.86454051733,-0.120592482388,0.284841805696,,0.856832742691,0.00775901507586,-0.111843049526,,-0.0427341759205,-0.0719719007611,6.27748680115,0.00905521307141,0.0
1536033282633610384,,1605,,1536033282,616280320,'',1,0,,0.95557141304,-0.110697381198,0.284657567739,,0.879138708115,0.0916966870427,-0.111843049526,,-0.00893498305231,0.0126227419823,6.26135730743,0.00905521307141,0.0
1536033282732959090,,1606,,1536033282,716283904,'',1,0,,1.04676640034,-0.101328760386,0.283606469631,,1.36968232609e-17,-2.75714404037e-33,-0.111843049526,,-0.742013990879,-0.0751586928964,6.27172517776,0.00905521307141,0.0
1536033282823191599,,1607,,1536033282,816283904,'',1,0,,1.13442265987,-0.0922586321831,0.282778412104,,1.36968232609e-17,-2.75714404037e-33,-0.111843049526,,-0.650474905968,-0.0765234157443,6.27178907394,0.00905521307141,0.0
1536033282923225702,,1608,,1536033282,916279040,'',1,0,,1.21509408951,-0.0833130702376,0.280687659979,,-0.182227045298,-0.0713081806898,-0.111843049526,,-0.721511900425,-0.130586862564,6.28903579712,0.00905521307141,0.0
1536033283032700862,,1609,,1536033283,16287232,'',1,0,,1.2858120203,-0.0749504119158,0.27677243948,,-0.590878129005,-0.356663882732,-0.111843049526,,-0.978646695614,-0.365561395884,6.29757404327,0.00905521307141,0.0
1536033283121586928,,1610,,1536033283,116295168,'',1,0,,1.34402775764,-0.0686451047659,0.272844731808,,-0.974242031574,-0.679741859436,-0.111843049526,,-1.1900472641,-0.614415645599,6.29942131042,0.00905521307141,0.0
1536033283233531393,,1611,,1536033283,216302336,'',1,0,,1.38709545135,-0.0672043561935,0.270098090172,,-1.34192705154,-1.01837778091,-0.111843049526,,-1.38350009918,-0.827000498772,6.27893447876,0.00905521307141,0.0
1536033283322662654,,1612,,1536033283,317310784,'',1,0,,1.41344416142,-0.0742964074016,0.26761624217,,-1.6624712944,-1.40671420097,-0.111843049526,,-1.5065022707,-1.07054781914,6.2740445137,0.00905521307141,0.0
1536033283422456187,,1613,,1536033283,417315136,'',1,0,,1.41979205608,-0.0932983532548,0.26598405838,,-1.96982681751,-1.79937362671,-0.111843049526,,-1.62037348747,-1.28630840778,6.28154945374,0.00905521307141,0.0
1536033283521976386,,1614,,1536033283,517319488,'',1,0,,1.40478241444,-0.127105906606,0.265368998051,,-2.32617425919,-2.15063405037,-0.111843049526,,-1.7546235323,-1.45209169388,6.2489528656,0.00905521307141,0.0
1536033283633432573,,1615,,1536033283,617322560,'',1,0,,1.36595249176,-0.178821116686,0.266208529472,,-2.7462656498,-2.11262774467,-0.111843049526,,-1.93855631351,-1.26200401783,6.22908973694,0.00905521307141,0.0
1536033283722843993,,1616,,1536033283,713327424,'',1,0,,1.30580425262,-0.245455980301,0.266592413187,,-2.84156441689,-1.64496958256,-0.111843049526,,-1.87062525749,-0.746728897095,6.28595972061,0.00905521307141,0.0
1536033283821840050,,1617,,1536033283,814331008,'',1,0,,1.21857178211,-0.329987645149,0.264066636562,,-2.80041217804,-1.14396321774,-0.111843049526,,-1.65570986271,-0.25512111187,6.3403968811,0.00905521307141,0.0
1536033283922557362,,1618,,1536033283,914335360,'',1,0,,1.10824525356,-0.422998428345,0.260478675365,,-2.65187716484,-0.666785180569,-0.111854180694,,-1.39132738113,0.134671777487,6.34448480606,0.00905521307141,0.0
1536033284022435685,,1619,,1536033284,18341504,'',1,0,,0.971650838852,-0.52130740881,0.258174151182,,-2.40080595016,-0.214323669672,-0.111843049526,,-1.07027089596,0.451909929514,6.33584976196,0.00905521307141,0.0
1536033284122830950,,1620,,1536033284,114340992,'',1,0,,0.832715570927,-0.605410516262,0.258311629295,,-2.14664721489,0.193015441298,-0.111843049526,,-0.802382290363,0.704584717751,6.29668283463,0.00905521307141,0.0
1536033284222743224,,1621,,1536033284,219347136,'',1,0,,0.666474044323,-0.689023733139,0.261135190725,,-1.84649646282,0.627136707306,-0.111908748746,,-0.481264322996,0.953856050968,6.27171134949,0.00905521307141,0.0
1536033284322629710,,1622,,1536033284,319343296,'',1,0,,0.496389836073,-0.757988929749,0.265298396349,,-1.4485476017,0.916756510735,-0.111843049526,,-0.13277721405,1.07639968395,6.26845121384,0.00905521307141,0.0
1536033284421679156,,1623,,1536033284,419347392,'',1,0,,0.321441441774,-0.812502563,0.269967556,,-0.985126972198,1.10802817345,-0.111843049526,,0.226649090648,1.10399103165,6.25328540802,0.00905521307141,0.0
1536033284521855251,,1624,,1536033284,519347648,'',1,0,,0.151590913534,-0.848633885384,0.274536341429,,-0.50417727232,1.23397505283,-0.111843049526,,0.537380337715,1.0721809864,6.23208761215,0.00905521307141,0.0
1536033284631791376,,1625,,1536033284,619347648,'',1,0,,-0.00711264321581,-0.866563439369,0.279808402061,,-0.00657834112644,1.20013618469,-0.111843049526,,0.811996638775,0.924050152302,6.21031141281,0.00905521307141,0.0
1536033284723411743,,1626,,1536033284,715342016,'',1,0,,-0.14528593421,-0.867866277695,0.283662378788,,0.455465584993,1.06681728363,-0.111843049526,,1.06472313404,0.730361938477,6.22656345367,0.00905521307141,0.0
1536033284822446739,,1627,,1536033284,816340992,'',1,0,,-0.268589019775,-0.855064034462,0.285156995058,,0.918017923832,0.869455754757,-0.111843049526,,1.28749656677,0.502487659454,6.26466560364,0.00905521307141,0.0
1536033284923265542,,1628,,1536033284,916338944,'',1,0,,-0.368056088686,-0.832258760929,0.284355610609,,1.36557638645,0.647438406944,-0.111843049526,,1.48625159264,0.291184812784,6.28913593292,0.00905521307141,0.0
1536033285021742507,,1629,,1536033285,16343296,'',1,0,,-0.441822826862,-0.803575515747,0.281520545483,,1.83156096935,0.469543784857,-0.111843049526,,1.6827801466,0.153971865773,6.27713489532,0.00905521307141,0.0
1536033285123368924,,1630,,1536033285,116349184,'',1,0,,-0.48968154192,-0.772544085979,0.277844399214,,2.31730866432,0.346438139677,-0.111843049526,,1.90444600582,0.0622185282409,6.26000213623,0.00905521307141,0.0
1536033285222872060,,1631,,1536033285,216353024,'',1,0,,-0.509483158588,-0.741235554218,0.273751616478,,2.78492617607,0.171735927463,-0.111843049526,,2.08603000641,-0.0561047010124,6.24234247208,0.00905521307141,0.0
1536033285323379804,,1632,,1536033285,316358144,'',1,0,,-0.499041378498,-0.711585223675,0.269477248192,,2.44138097763,0.0250929072499,-0.111843049526,,1.56522583961,-0.164751693606,6.23633623123,0.00905521307141,0.0
1536033285422933254,,1633,,1536033285,416366592,'',1,0,,-0.457409024239,-0.684979856014,0.265152692795,,1.93891096115,0.0179342981428,-0.111843049526,,0.927979469299,-0.114780627191,6.24955511093,0.00905521307141,0.0
1536033285523331106,,1634,,1536033285,516374016,'',1,0,,-0.393888860941,-0.662662923336,0.258485883474,,0.284983277321,0.0857430025935,-0.111843049526,,-0.573364973068,-0.0352247990668,6.30729722977,0.00905521307141,0.0
1536033285624126596,,1635,,1536033285,616381952,'',1,0,,-0.393888860941,-0.662662923336,0.249064534903,,-0.077691860497,-0.0195536557585,-0.111843049526,,-0.818969964981,-0.11549924314,6.34600305557,0.00905521307141,0.0
1536033285722304414,,1636,,1536033285,716389376,'',1,0,,-0.393888860941,-0.662662923336,0.237235620618,,-0.151649281383,-0.0357677713037,-0.111843049526,,-0.708350598812,-0.120018385351,6.33579540253,0.00905521307141,0.0
1536033285821577630,,1637,,1536033285,817396032,'',1,0,,-0.16718968749,-0.610419750214,0.224081233144,,-0.0656931400299,0.328374236822,-0.111843049526,,-0.496870577335,0.208912566304,6.37326049805,0.00905521307141,0.0
1536033285921408664,,1638,,1536033285,913393984,'',1,0,,-0.112727403641,-0.5972610116,0.209571510553,,-0.0422268174589,0.810171484947,-0.111843049526,,-0.40576544404,0.595796942711,6.37076950073,0.00905521307141,0.0
1536033286022598054,,1639,,1536033286,17392192,'',1,0,,-0.0624450109899,-0.580141544342,0.196341723204,,-0.031360540539,1.33003795147,-0.111843049526,,-0.360945373774,0.975903391838,6.33077096939,0.00905521307141,0.0
1536033286122010537,,1640,,1536033286,117397312,'',1,0,,-0.0197219960392,-0.55517911911,0.189706727862,,-0.0297359414399,1.83143782616,-0.111843049526,,-0.333971321583,1.2919754982,6.2318649292,0.00905521307141,0.0
1536033286222108405,,1641,,1536033286,217400128,'',1,0,,0.0161880366504,-0.516499340534,0.189952716231,,-0.0296454560012,2.33006310463,-0.111843049526,,-0.310457617044,1.5747320652,6.18633794785,0.00905521307141,0.0
1536033286323158966,,1642,,1536033286,317400128,'',1,0,,0.0476362816989,-0.459000706673,0.195148587227,,0.159156173468,2.48343300819,-0.111843049526,,-0.105022192001,1.51412653923,6.15653657913,0.00905521307141,0.0
1536033286432423319,,1643,,1536033286,414400128,'',1,0,,0.0735874995589,-0.382778823376,0.20163911581,,0.404775261879,2.06722593307,-0.111843049526,,0.118882030249,0.99977850914,6.16633844376,0.00905521307141,0.0
1536033286531646671,,1644,,1536033286,519403200,'',1,0,,0.0985161066055,-0.279829710722,0.207256302238,,0.716253399849,1.64967679977,-0.111843049526,,0.375292569399,0.535191774368,6.21274280548,0.00905521307141,0.0
1536033286632243892,,1645,,1536033286,614403200,'',1,0,,0.121725797653,-0.171246886253,0.210067614913,,1.08789598942,1.35204541683,-0.111843049526,,0.656226933002,0.251448184252,6.24156713486,0.00905521307141,0.0
1536033286722145728,,1646,,1536033286,718407296,'',1,0,,0.15129134059,-0.0459170080721,0.212089493871,,1.5351549387,1.0868704319,-0.111843049526,,0.971803665161,0.039887920022,6.20304441452,0.00905521307141,0.0
1536033286842585245,,1647,,1536033286,818408576,'',1,0,,0.187933072448,0.0738720670342,0.214504674077,,1.97107446194,0.845008730888,-0.111843049526,,1.23624324799,-0.112884804606,6.18124818802,0.00905521307141,0.0
1536033286922184483,,1648,,1536033286,919408576,'',1,0,,0.237307563424,0.18871435523,0.217870756984,,2.30014395714,0.486647903919,-0.111843049526,,1.35794651508,-0.347350031137,6.13653659821,0.00905521307141,0.0
1536033287031935365,,1649,,1536033287,19415232,'',1,0,,0.304392307997,0.298715382814,0.221189111471,,1.95657789707,0.17925401032,-0.111843049526,,0.909915447235,-0.562347233295,6.14525270462,0.00905521307141,0.0
1536033287122112197,,1650,,1536033287,119415232,'',1,0,,0.390496402979,0.406044602394,0.222869262099,,0.536618351936,0.653396785259,-0.111843049526,,-0.41018730402,-0.101624116302,6.21379899979,0.00905521307141,0.0
1536033287222365682,,1651,,1536033287,219416512,'',1,0,,0.487105727196,0.511657774448,0.220104217529,,0.658669054508,0.668855428696,-0.111843049526,,-0.256788343191,-0.0773991569877,6.26741409302,0.00905521307141,0.0
1536033287322235017,,1652,,1536033287,319416000,'',1,0,,0.582434475422,0.612195372581,0.214809730649,,1.36968232609e-17,-2.75714404037e-33,-0.111843049526,,-0.727676272392,-0.636395454407,6.24401044846,0.00905521307141,0.0
1536033287422702809,,1653,,1536033287,419414464,'',1,0,,0.670039415359,0.706198215485,0.208584845066,,1.36968232609e-17,-2.75714404037e-33,-0.111843049526,,-0.63095253706,-0.562643349171,6.2577548027,0.00905521307141,0.0
1536033287552417328,,1654,,1536033287,516421120,'',1,0,,0.747154593468,0.788613677025,0.200414314866,,0.00300763128325,-0.332134515047,-0.111843049526,,-0.557577431202,-0.769706964493,6.26446008682,0.00905521307141,0.0
1536033287622560721,,1655,,1536033287,615425728,'',1,0,,0.815967023373,0.860249817371,0.191613122821,,0.300496995449,0.309954971075,-0.111843049526,,-0.217470690608,-0.120978288352,6.32308101654,0.00905521307141,0.0
1536033287722938173,,1656,,1536033287,716431104,'',1,0,,0.874290645123,0.918271541595,0.182671800256,,1.36968232609e-17,-2.75714404037e-33,-0.111843049526,,-0.451117634773,-0.321984022856,6.24243927002,0.00905521307141,0.0
1536033287822261178,,1657,,1536033287,815434944,'',1,0,,0.899213671684,0.942934572697,0.180331245065,,-0.0265348218381,-0.0243141259998,-0.111843049526,,-0.44391015172,-0.329062074423,6.16909265518,0.00905521307141,0.0
1536033287922547852,,1658,,1536033287,916434944,'',1,0,,0.976534247398,1.01447546482,0.182362779975,,-0.00655545992777,-0.316565215588,-0.111843049526,,-0.397585064173,-0.546542286873,6.1377325058,0.00905521307141,0.0
1536033288022477276,,1659,,1536033288,16431104,'',1,0,,1.02110481262,1.05521607399,0.186882138252,,0.00342538300902,-0.819447636604,-0.111843049526,,-0.339872419834,-0.931244075298,6.1065659523,0.00905521307141,0.0
1536033288122256783,,1660,,1536033288,116438528,'',1,0,,1.05965352058,1.0863660574,0.192808806896,,0.0103824995458,-1.32070362568,-0.111843049526,,-0.313864648342,-1.26165151596,6.09811592102,0.00905521307141,0.0
1536033288223040798,,1661,,1536033288,216438528,'',1,0,,1.09461140633,1.10540473461,0.199146211147,,0.0159646570683,-1.81906723976,-0.111843049526,,-0.288330107927,-1.54534351826,6.08492660522,0.00905521307141,0.0
1536033288323358361,,1662,,1536033288,317438528,'',1,0,,1.1266566515,1.10743367672,0.204691514373,,0.0164468437433,-1.81623506546,-0.111843049526,,-0.273885548115,-1.35275197029,6.10303640366,0.00905521307141,0.0
1536033288423193620,,1663,,1536033288,416438528,'',1,0,,1.1544034481,1.08852672577,0.206445813179,,0.0159664042294,-1.76317954063,-0.111843049526,,-0.237625032663,-1.16842091084,6.18751049042,0.00905521307141,0.0
1536033288522024446,,1664,,1536033288,517441856,'',1,0,,1.17822742462,1.0496622324,0.20509454608,,0.0141796469688,-1.56586706638,-0.111843049526,,-0.229578226805,-0.870650470257,6.21087503433,0.00905521307141,0.0
1536033288622350934,,1665,,1536033288,617441856,'',1,0,,1.19787549973,0.994719266891,0.201533168554,,0.0113229556009,-1.25040078163,-0.111843049526,,-0.216571852565,-0.541170418262,6.25034713745,0.00905521307141,0.0
1536033288722645545,,1666,,1536033288,713441856,'',1,0,,1.21347057819,0.930833101273,0.197633445263,,0.0127863744274,-1.41200709343,-0.111843049526,,-0.191555187106,-0.644184172153,6.22493743896,0.00905521307141,0.0
1536033288822473341,,1667,,1536033288,817443904,'',1,0,,1.22734344006,0.851495683193,0.1957898736,,0.0124977855012,-1.3801381588,-0.111843049526,,-0.175642997026,-0.59625518322,6.19802331924,0.00905521307141,0.0
